"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"X62",0.00453955901426719,0.00907911802853437,0.0188067444876783,0.0103761348897536,0.00778210116731518,0.0440985732814527,0.00389105058365759,0.0110246433203632,0.0674448767833982,0.0136186770428016,0.0259403372243839,0.0233463035019455,0.0356679636835279,0.0149156939040208,0.369649805447471,0.0220492866407263,0.149156939040208,0.00453955901426719,0.0233463035019455,0.059662775616083,0.0220492866407263,0.0116731517509728,0.0116731517509728,0.0220492866407263,0.0136186770428016
"X63",0.112511671335201,0.0142390289449113,0.246965452847806,0.0112044817927171,0.00606909430438842,0.00303454715219421,0.0394491129785247,0.0102707749766573,0.007703081232493,0.0100373482726424,0.0980392156862745,0.00583566760037348,0.119281045751634,0.00606909430438842,0.00723622782446312,0.0112044817927171,0.0973389355742297,0.00350140056022409,0.053921568627451,0.0247432306255836,0.0371148459383754,0.0107376283846872,0.00513538748832866,0.00280112044817927,0.0555555555555556
"X64",0.182513345837541,0.00562689366613764,0.252200259702785,0.00880103881113836,0.0043283797431828,0.0118309046313663,0.0131294185543212,0.00317414514500072,0.00086567594863656,0.00822392151204732,0.0549704227384216,0.00447265906795556,0.20963785889482,0.00346270379454624,0.00129851392295484,0.0151493291011398,0.0294329822536431,0.0187563122204588,0.0302986582022796,0.00678112826431972,0.0194777088443226,0.0747366902322897,0.00317414514500072,0.0014427932477276,0.0362141105179628
"X65",0.00379506641366224,0.0047438330170778,0.00521821631878558,0.00664136622390892,0.00521821631878558,0.0825426944971537,0.0023719165085389,0.0203984819734345,0.0123339658444023,0.00426944971537002,0.00142314990512334,0.00379506641366224,0.118595825426945,0.375237191650854,0.00426944971537002,0.0360531309297913,0.0185009487666034,0.0023719165085389,0.0071157495256167,0.0483870967741935,0.0047438330170778,0.0071157495256167,0.193548387096774,0.0208728652751423,0.0104364326375712
"X66",0.00883152173913043,0.00407608695652174,0.00407608695652174,0.00543478260869565,0.00747282608695652,0.0672554347826087,0.0047554347826087,0.0115489130434783,0.00883152173913043,0.00679347826086957,0.00203804347826087,0.00339673913043478,0.144021739130435,0.00951086956521739,0.453125,0.0142663043478261,0.0169836956521739,0.0047554347826087,0.0217391304347826,0.127717391304348,0.00271739130434783,0.00815217391304348,0.046875,0.00951086956521739,0.00611413043478261
"X67",0.0883534136546185,0.00160642570281125,0.0899598393574297,0.00963855421686747,0.0136546184738956,0.0457831325301205,0.00160642570281125,0.00642570281124498,0.00321285140562249,0.0626506024096386,0.351807228915663,0.0281124497991968,0.0240963855421687,0.0136546184738956,0.0136546184738956,0.00803212851405622,0.0690763052208835,0.0369477911646586,0.0506024096385542,0.0144578313253012,0.0257028112449799,0.00321285140562249,0.00963855421686747,0.00642570281124498,0.0216867469879518
"X68",0.0612272420768712,0.00755225893459204,0.157653405259609,0.046931894807822,0.00121375590020229,0.0184760620364127,0.0596089008766015,0.00728253540121376,0.00809170600134862,0.0109238031018206,0.224814565070802,0.00755225893459204,0.184625758597438,0.0144302090357384,0.00283209710047202,0.0307484828051247,0.0380310182063385,0.0179366149696561,0.0200944032366824,0.0117329737019555,0.0204989885367498,0.0249494268374916,0.0109238031018206,0.00755225893459204,0.0043155765340526
"X69",0.0472727272727273,0.0327272727272727,0.150909090909091,0.0218181818181818,0.0127272727272727,0.109090909090909,0.0436363636363636,0.02,0.0127272727272727,0.0272727272727273,0.209090909090909,0.00909090909090909,0.0890909090909091,0.00727272727272727,0.0127272727272727,0.0236363636363636,0.0472727272727273,0.0327272727272727,0.0145454545454545,0.00909090909090909,0.0181818181818182,0.00545454545454545,0.0127272727272727,0.00727272727272727,0.0236363636363636
"X70",0.00491642084562439,0.0137659783677483,0.0521140609636185,0.00983284169124877,0.00491642084562439,0.139626352015733,0.00983284169124877,0.00491642084562439,0.00294985250737463,0.0108161258603736,0.00196656833824975,0.00983284169124877,0.0275319567354966,0.364798426745329,0.00884955752212389,0.00884955752212389,0.00786627335299902,0.00393313667649951,0.00983284169124877,0.213372664700098,0.00491642084562439,0.0127826941986234,0.0530973451327434,0.00688298918387414,0.0117994100294985
"X71",0.0153846153846154,0.0102564102564103,0.0205128205128205,0.0615384615384615,0.0256410256410256,0.0205128205128205,0.0102564102564103,0.0461538461538462,0.0153846153846154,0.0205128205128205,0.0512820512820513,0.174358974358974,0.0358974358974359,0.0205128205128205,0.0307692307692308,0.0153846153846154,0.0102564102564103,0.0256410256410256,0.0512820512820513,0.0307692307692308,0.0307692307692308,0.0153846153846154,0.205128205128205,0.0205128205128205,0.0358974358974359
"X72",0.00344234079173838,0.0206540447504303,0.0120481927710843,0.00516351118760757,0.0111876075731497,0.0292598967297762,0.0163511187607573,0.0197934595524957,0.0507745266781411,0.0283993115318417,0.00946643717728055,0.0129087779690189,0.0327022375215146,0.00688468158347676,0.384681583476764,0.0111876075731497,0.0163511187607573,0.0378657487091222,0.00688468158347676,0.209982788296041,0.0215146299483649,0.00774526678141136,0.0266781411359725,0.0120481927710843,0.00602409638554217
"X73",0.0153203342618384,0.0276230269266481,0.173630454967502,0.00974930362116992,0.016016713091922,0.0123026926648097,0.0675487465181058,0.0123026926648097,0.0123026926648097,0.0450324976787372,0.0647632311977716,0.005338904363974,0.220287836583101,0.00766016713091922,0.0127669452181987,0.0577994428969359,0.00557103064066852,0.0494428969359332,0.010213556174559,0.000928505106778087,0.0443361188486537,0.0974930362116992,0.00557103064066852,0.00232126276694522,0.0236768802228412
"X74",0.0257542310522443,0.0178440029433407,0.0862766740250184,0.11626195732156,0.0022075055187638,0.0154525386313466,0.0654893303899926,0.072663723325975,0.0389992641648271,0.00588668138337013,0.131346578366446,0.00202354672553348,0.189293598233996,0.00441501103752759,0.00128771155261221,0.0174760853568801,0.0568432671081678,0.0156364974245769,0.0114054451802796,0.0231788079470199,0.0108535688005887,0.0711920529801325,0.0022075055187638,0.0123252391464312,0.00367917586460633
"X75",0.00236406619385343,0.00425531914893617,0.00283687943262411,0.00189125295508274,0.180614657210402,0.0274231678486998,0.00709219858156028,0.00141843971631206,0.0033096926713948,0.00898345153664303,0.000945626477541371,0.165011820330969,0.1725768321513,0.0108747044917258,0.0108747044917258,0.0387706855791962,0.0283687943262411,0.00141843971631206,0.00189125295508274,0.0170212765957447,0.0104018912529551,0.00378250591016548,0.13758865248227,0.00189125295508274,0.15839243498818
"X76",0.0100574712643678,0.0014367816091954,0.0165229885057471,0.0114942528735632,0.0100574712643678,0.0804597701149425,0.00574712643678161,0.00359195402298851,0.0158045977011494,0.0258620689655172,0.00431034482758621,0.0136494252873563,0.0668103448275862,0.00862068965517241,0.390086206896552,0.0129310344827586,0.0531609195402299,0.0129310344827586,0.0150862068965517,0.149425287356322,0.0129310344827586,0.0179597701149425,0.0344827586206897,0.00431034482758621,0.0222701149425287
"X77",0.0340371887803341,0.0441222817522849,0.0746927198235109,0.0791049479987394,0.00189095493224078,0.042861645130791,0.00882445635045698,0.0737472423573905,0.0157579577686732,0.0135518436810589,0.237945162306965,0.0104002521273243,0.144973211471793,0.0034667507091081,0.00441222817522849,0.039394894421683,0.0239520958083832,0.0116608887488182,0.0110305704380712,0.0223763000315159,0.0122912070595651,0.0630318310746927,0.00126063662149385,0.00441222817522849,0.0208005042546486
"X78",0.0240116420082464,0.00654862963861266,0.102595197671598,0.0514188697550327,0.00606354596167839,0.00266796022313849,0.0793111811787533,0.00557846228474412,0.00800388066941547,0.00557846228474412,0.0138248847926267,0.0075187969924812,0.250788260975018,0.00485083676934271,0.00145525103080281,0.0155226776618967,0.014309968469561,0.00897404802328402,0.00606354596167839,0.00218287654620422,0.0152801358234295,0.310696095076401,0.0067911714770798,0.00388066941547417,0.0460829493087558
"X79",0.0117753623188406,0.0289855072463768,0.00181159420289855,0.00815217391304348,0.00905797101449275,0.0923913043478261,0.0208333333333333,0.0144927536231884,0.0135869565217391,0.00634057971014493,0.00905797101449275,0.00452898550724638,0.0371376811594203,0.0253623188405797,0.379528985507246,0.0108695652173913,0.0344202898550725,0.00905797101449275,0.0271739130434783,0.17481884057971,0.00543478260869565,0.00452898550724638,0.0344202898550725,0.0108695652173913,0.0253623188405797
"X80",0.00142450142450142,0.00769230769230769,0.00541310541310541,0.00512820512820513,0.00911680911680912,0.0210826210826211,0.00484330484330484,0.00769230769230769,0.00256410256410256,0.00797720797720798,0.0094017094017094,0.00655270655270655,0.0891737891737892,0.411396011396011,0.0094017094017094,0.041025641025641,0.0216524216524217,0.00541310541310541,0.00142450142450142,0.0837606837606838,0.00256410256410256,0.0094017094017094,0.211680911680912,0.0168091168091168,0.00740740740740741
"X81",0.0231059224127447,0.0204304998175848,0.161376626535328,0.0645749726377235,0.00267542259515992,0.00632372613401435,0.0383071871579715,0.00741821719567068,0.0215249908792412,0.00218898212331266,0.0888969962300863,0.0034050833029308,0.205885929709352,0.0042563541286635,0.000608050589809072,0.0525355709595038,0.0474279460051076,0.00863431837528882,0.000972880943694515,0.0110665207345251,0.010458470144716,0.177793992460173,0.0122826219141433,0.0017025416514654,0.0261461753617901
"X82",0.00588235294117647,0.0191176470588235,0.00514705882352941,0.0176470588235294,0.00661764705882353,0.0360294117647059,0.00220588235294118,0.0154411764705882,0.0132352941176471,0.00220588235294118,0.0139705882352941,0.00441176470588235,0.0647058823529412,0.0176470588235294,0.358823529411765,0.00147058823529412,0.0147058823529412,0.00294117647058824,0.00514705882352941,0.163970588235294,0.0676470588235294,0.0205882352941176,0.100735294117647,0.0110294117647059,0.0286764705882353
"X83",0.00323624595469256,0.00889967637540453,0.0121359223300971,0.00566343042071197,0.0153721682847896,0.151294498381877,0.0355987055016181,0.00566343042071197,0.0242718446601942,0.00889967637540453,0.00970873786407767,0.00728155339805825,0.0995145631067961,0.00242718446601942,0.340614886731392,0.0121359223300971,0.040453074433657,0.0105177993527508,0.0258899676375405,0.0517799352750809,0.0153721682847896,0.0161812297734628,0.0663430420711974,0.0113268608414239,0.0194174757281553
"X84",0.0178970917225951,0.0134228187919463,0.0357941834451902,0.00671140939597315,0.058165548098434,0.0447427293064877,0.00447427293064877,0.0536912751677852,0.029082774049217,0.0201342281879195,0.0246085011185682,0.158836689038031,0.0111856823266219,0.0313199105145414,0.0134228187919463,0.0134228187919463,0.0268456375838926,0.029082774049217,0.00671140939597315,0.0335570469798658,0.0201342281879195,0.00671140939597315,0.302013422818792,0.0156599552572707,0.0223713646532438
"X85",0.0402010050251256,0.00459440057430007,0.160516870064609,0.073653984206748,0.00301507537688442,0.00603015075376884,0.0624551328068916,0.0176597272074659,0.00229720028715004,0.0667623833452979,0.18894472361809,0.00287150035893754,0.189519023689878,0.00272792534099067,0.00157932519741565,0.0182340272792534,0.0799712849964106,0.0133524766690596,0.0153625269203159,0.0100502512562814,0.0111988513998564,0.0094759511844939,0.00373295046661881,0.00430725053840632,0.0114860014357502
"X86",0.00552231937413714,0.00506212609295904,0.00138057984353428,0.00138057984353428,0.00598251265531523,0.0156465715600552,0.00138057984353428,0.00322135296824666,0.0092038656235619,0.00690289921767142,0.00322135296824666,0.00322135296824666,0.0510814542107685,0.509894155545329,0.00644270593649333,0.0768522779567418,0.00460193281178095,0.00138057984353428,0.00322135296824666,0.0312931431201104,0.00184077312471238,0.0285319834330419,0.196502531063046,0.0202485043718362,0.00598251265531523
"X87",0.00232991612301957,0.000698974836905871,0.0048928238583411,0.00535880708294501,0.0116495806150979,0.237651444547996,0.000698974836905871,0.00372786579683131,0.00605778191985089,0.00955265610438024,0.00209692451071761,0.00931966449207828,0.0671015843429636,0.382572227399814,0.0100186393289842,0.0500931966449208,0.0111835973904939,0.00139794967381174,0.0139794967381174,0.0456663560111836,0.00186393289841566,0.0256290773532153,0.0361136999068034,0.0237651444547996,0.0365796831314073
"X88",0.0062111801242236,0.009807126511932,0.0019614253023864,0.0075187969924812,0.0673422687152664,0.0395554102647924,0.0071918927754168,0.0039228506047728,0.0039228506047728,0.0055573716900948,0.0022883295194508,0.096436744033998,0.129780974174567,0.0134030728996404,0.001634521085322,0.0820529584831644,0.0127492644655116,0.0071918927754168,0.0205949656750572,0.0078457012095456,0.003269042170644,0.0111147433801896,0.426936907486107,0.026152337365152,0.0055573716900948
"X89",0.00168350168350168,0.00841750841750842,0.0294612794612795,0.00925925925925926,0.0235690235690236,0.0656565656565657,0.00589225589225589,0.00673400673400673,0.021043771043771,0.0117845117845118,0.00252525252525253,0.0185185185185185,0.0488215488215488,0.0185185185185185,0.357744107744108,0.0218855218855219,0.021043771043771,0.0193602693602694,0.0193602693602694,0.203703703703704,0.00168350168350168,0.00841750841750842,0.00841750841750842,0.015993265993266,0.0505050505050505
"X90",0.00944244604316547,0.00134892086330935,0.130395683453237,0.15347721822542,0.0116906474820144,0.0085431654676259,0.0611510791366906,0.00689448441247002,0.0101918465227818,0.00734412470023981,0.123950839328537,0.00209832134292566,0.178057553956835,0.00569544364508393,0.00269784172661871,0.032673860911271,0.105215827338129,0.0152877697841727,0.0274280575539568,0.0259292565947242,0.0161870503597122,0.0121402877697842,0.00944244604316547,0.0046462829736211,0.0380695443645084
"X91",0.00183958793230316,0.00478292862398823,0.00478292862398823,0.00735835172921266,0.00846210448859456,0.300220750551876,0.00699043414275202,0.0147167034584253,0.0143487858719647,0.00257542310522443,0.00183958793230316,0.109639440765269,0.130610743193525,0.018027961736571,0.0033112582781457,0.0165562913907285,0.0154525386313466,0.00257542310522443,0.0022075055187638,0.011037527593819,0.0033112582781457,0.0206033848417954,0.282928623988227,0.0132450331125828,0.00257542310522443
"X92",0.00725927955074647,0.00547870154773319,0.145048623476236,0.108889193261197,0.00287631831255992,0.00219148061909327,0.0320504040542391,0.00397205862210656,0.0184906177235995,0.073140665662238,0.11395699219285,0.00164361046431996,0.172853033830982,0.00150664292562663,0.0134228187919463,0.0483495411587454,0.0445144500753321,0.0475277359265854,0.00767018216682646,0.0898507053828243,0.00958772770853308,0.0102725654019997,0.00753321462813313,0.00808108478290645,0.0238323517326394
"X93",0.00619834710743802,0.00206611570247934,0.0723140495867769,0.00413223140495868,0.012396694214876,0.0175619834710744,0.0175619834710744,0.012396694214876,0.0227272727272727,0.00516528925619835,0.0299586776859504,0.0113636363636364,0.0423553719008264,0.0206611570247934,0.304752066115702,0.0185950413223141,0.0692148760330579,0.0227272727272727,0.0351239669421488,0.15599173553719,0.0134297520661157,0.0103305785123967,0.0588842975206612,0.0165289256198347,0.0175619834710744
"X94",0.00380469245402663,0.00507292327203551,0.00856055802155992,0.00634115409004439,0.0107799619530755,0.107799619530755,0.000951173113506658,0.00602409638554217,0.0142675967025999,0.00443880786303107,0.0098287888395688,0.00412175015852885,0.069435637285986,0.386493341788205,0.00856055802155992,0.0573874445149017,0.00602409638554217,0.0164870006341154,0.015852885225111,0.0535827520608751,0.00665821179454661,0.00507292327203551,0.11001902346227,0.0691185795814838,0.0133164235890932
"X95",0.01080715974333,0.00151975683890578,0.189969604863222,0.0829111786558595,0.0128335021952043,0.00557244174265451,0.0209388720027018,0.00675447483958122,0.0180682201958798,0.0143532590341101,0.0879770347855454,0.00540357987166498,0.221715636609254,0.0116514690982776,0.00726106045254981,0.0167173252279635,0.066531577169875,0.00287065180682202,0.0180682201958798,0.0155352921310368,0.126477541371158,0.0192502532928065,0.00928740290442418,0.00506585612968592,0.0224586288416076
"X96",0.00401203610832497,0.0140421263791374,0.0120361083249749,0.00702106318956871,0.0140421263791374,0.0541624874623872,0.00601805416248746,0.00300902708124373,0.0230692076228686,0.00702106318956871,0.0240722166499498,0.00802407221664995,0.0531594784353059,0.0110330992978937,0.454363089267803,0.00601805416248746,0.033099297893681,0.0100300902708124,0.0280842527582748,0.101303911735206,0.00802407221664995,0.0160481444332999,0.0611835506519559,0.0180541624874624,0.0230692076228686
"X97",0.00183654729109275,0.0151515151515152,0.00734618916437098,0.000918273645546373,0.142791551882461,0.0426997245179063,0.00367309458218549,0.00642791551882461,0.0160697887970615,0.00183654729109275,0.0114784205693297,0.0950413223140496,0.141414141414141,0.0674931129476584,0.00413223140495868,0.0215794306703398,0.00229568411386593,0.00642791551882461,0.0160697887970615,0.0238751147842057,0.00275482093663912,0.00642791551882461,0.278696051423324,0.0399449035812672,0.0436179981634527
"X98",0.00247524752475248,0.0054005400540054,0.174167416741674,0.0724572457245725,0.0231773177317732,0.00562556255625563,0.0391539153915392,0.0114761476147615,0.0072007200720072,0.0391539153915392,0.122412241224122,0.0054005400540054,0.136813681368137,0.00765076507650765,0.0103510351035104,0.0420792079207921,0.0371287128712871,0.0447794779477948,0.0375787578757876,0.0452295229522952,0.0265526552655266,0.0222772277227723,0.00765076507650765,0.0130513051305131,0.0607560756075608
"X99",0.00422832980972516,0.00493305144467935,0.02184637068358,0.0176180408738548,0.00563777307963354,0.25369978858351,0.00281888653981677,0.0169133192389006,0.0281888653981677,0.00493305144467935,0.00211416490486258,0.00775193798449612,0.00352360817477097,0.0105708245243129,0.421423537702607,0.00563777307963354,0.0204369274136716,0.0155038759689922,0.00634249471458774,0.1092318534179,0.00493305144467935,0.00845665961945032,0.0133897110641297,0.00634249471458774,0.00352360817477097
"X100",0.00610300684727598,0.00818696040488241,0.141559988091694,0.0869306341172968,0.00550759154510271,0.0282822268532301,0.0345340875260494,0.00535873771955939,0.0556713307532004,0.00357249181303959,0.0805299196189342,0.0026793688597797,0.230425721941054,0.00312593033640965,0.00416790711521286,0.0169693361119381,0.0342363798749628,0.0434653170586484,0.0681750520988389,0.00818696040488241,0.00253051503423638,0.061625483774933,0.0328966954450729,0.00133968442988985,0.0339386722238762
"X101",0.0141895141895142,0.0134680134680135,0.146224146224146,0.104617604617605,0.00793650793650794,0.0076960076960077,0.012987012987013,0.00216450216450216,0.00505050505050505,0.00649350649350649,0.0315055315055315,0.00913900913900914,0.243626743626744,0.000962000962000962,0.00288600288600289,0.0291005291005291,0.0242905242905243,0.0517075517075517,0.0413660413660414,0.0156325156325156,0.0182780182780183,0.0743145743145743,0.0545935545935546,0.00312650312650313,0.0786435786435786
"X102",0.00980392156862745,0.0017825311942959,0.0017825311942959,0.00623885918003565,0.00445632798573975,0.0454545454545455,0.00802139037433155,0.0133689839572193,0.0213903743315508,0.00445632798573975,0.00623885918003565,0.0035650623885918,0.0035650623885918,0.0303030303030303,0.284313725490196,0.0454545454545455,0.0115864527629234,0.072192513368984,0.0124777183600713,0.327094474153298,0.00445632798573975,0.00623885918003565,0.0383244206773619,0.0222816399286988,0.0151515151515152
"X103",0.0364006330544879,0.0269048157359258,0.034139724169116,0.271082975356093,0.00113045444268596,0.0083653628758761,0.0167307257517522,0.0217047252995704,0.00610445399050418,0.00384354510513226,0.0420529052679177,0.00723490843319014,0.0963147185168438,0.00158263621976034,0.00361745421659507,0.0305222699525209,0.0594619036852815,0.0316527243952069,0.125480443138142,0.049513904589645,0.00135654533122315,0.0122089079810084,0.0239656341849423,0.00520009043635541,0.0834275378702238
"X104",0.00141729094958494,0.00182223122089492,0.066207734359182,0.254909900789634,0.00587163393399474,0.0526422352702976,0.00283458189916987,0.00101235067827495,0.0127556185462644,0.00202470135654991,0.0168050212593642,0.0113383275966795,0.141121684551529,0.0113383275966795,0.0107309171897145,0.045353310386718,0.00141729094958494,0.0753188904636566,0.133832759667949,0.0726867787001417,0.000607410406964973,0.0603361004251873,0.00182223122089492,0.00465681312006479,0.0111358574610245
"X105",0.0165725047080979,0.0120527306967985,0.162146892655367,0.103389830508475,0.0156308851224105,0.0109227871939736,0.0154425612052731,0.00508474576271186,0.0107344632768362,0.0101694915254237,0.0563088512241055,0.00470809792843691,0.131638418079096,0.00734463276836158,0.00790960451977401,0.0195856873822976,0.0105461393596987,0.0775894538606403,0.168738229755179,0.0112994350282486,0.0128060263653484,0.0116760828625235,0.0274952919020716,0.00433145009416196,0.0858757062146893
"X106",0.00569476082004556,0.00569476082004556,0.0239179954441913,0.0170842824601367,0.0318906605922551,0.0831435079726651,0.0193621867881549,0.00683371298405467,0.0148063781321185,0.00911161731207289,0.0125284738041002,0.00455580865603645,0.0113895216400911,0.0284738041002278,0.310933940774487,0.0740318906605923,0.0136674259681093,0.0330296127562642,0.0136674259681093,0.21753986332574,0.0113895216400911,0.0261958997722096,0.010250569476082,0.010250569476082,0.00455580865603645
"X107",0.00814111261872456,0.0149253731343284,0.0230664857530529,0.0515603799185889,0.0203527815468114,0.203527815468114,0.0122116689280868,0.028493894165536,0.0135685210312076,0.0203527815468114,0.039348710990502,0.0067842605156038,0.00271370420624152,0.0230664857530529,0.0067842605156038,0.0298507462686567,0.039348710990502,0.272727272727273,0.0312075983717775,0.0854816824966079,0.00814111261872456,0.0122116689280868,0.0230664857530529,0.0122116689280868,0.0108548168249661
"X108",0.0123190637511549,0.00215583615645211,0.0141669233138281,0.318755774561133,0.00184785956267324,0.0874653526331999,0.00492762550046196,0.0175546658453958,0.0107791807822605,0.00585155528179858,0.0107791807822605,0.00554357868801971,0.116723129042193,0.00184785956267324,0.00554357868801971,0.0591315060055436,0.0123190637511549,0.0563597166615337,0.128734216199569,0.0280258700338774,0.00893132121958731,0.0440406529103788,0.0129350169387127,0.014474899907607,0.0187865722205112
"X109",0.00548696844993141,0.00274348422496571,0.0727023319615912,0.205761316872428,0.00548696844993141,0.00823045267489712,0.00823045267489712,0.0233196159122085,0.0123456790123457,0.0384087791495199,0.00411522633744856,0.00274348422496571,0.137174211248285,0.00274348422496571,0.0411522633744856,0.00960219478737997,0.00823045267489712,0.00274348422496571,0.353909465020576,0.00411522633744856,0.0123456790123457,0.0178326474622771,0.00823045267489712,0.00548696844993141,0.00685871056241427
"X110",0.00711413547788432,0.00989792762140427,0.0389730900092793,0.336220228889576,0.00804206619239097,0.0358799876275905,0.0157748221466131,0.010516548097742,0.0269099907206929,0.0136096504794309,0.00587689452520878,0.00123724095267553,0.108567893597278,0.00494896381070213,0.00433034333436437,0.0272193009588617,0.00278379214351995,0.055675842870399,0.19393751933189,0.0368079183420971,0.00309310238168883,0.00123724095267553,0.0197958552428085,0.0145375811939375,0.0170120630992886
"X111",0.00595474394601032,0.00357284636760619,0.0123064708217547,0.361651448987694,0.00357284636760619,0.00476379515680826,0.00754267566494641,0.0055577610162763,0.0119094878920206,0.0107185391028186,0.00595474394601032,0.0115125049622866,0.0885271933306868,0.0107185391028186,0.00396982929734021,0.0452560539896784,0.00476379515680826,0.0452560539896784,0.190948789202064,0.0242159587137753,0.00238189757840413,0.00317586343787217,0.0230250099245732,0.00476379515680826,0.107979356887654
"X112",0.0038659793814433,0.00859106529209622,0.00644329896907216,0.30713058419244,0.00902061855670103,0.00730240549828179,0.00128865979381443,0.013745704467354,0.0133161512027491,0.0038659793814433,0.00687285223367698,0.00601374570446735,0.0700171821305842,0.00257731958762887,0.00601374570446735,0.0468213058419244,0.0193298969072165,0.115120274914089,0.234965635738832,0.0326460481099656,0.00429553264604811,0.0283505154639175,0.00472508591065292,0.0403780068728522,0.00730240549828179
"X113",0.000898472596585804,0.00539083557951483,0.121743036837376,0.073225516621743,0.00224618149146451,0.00898472596585804,0.0202156334231806,0.0197663971248877,0.0121293800539084,0.00898472596585804,0.00988319856244385,0.00449236298292902,0.237646001796945,0.00494159928122192,0.00494159928122192,0.0498652291105121,0.00224618149146451,0.0462713387241689,0.261455525606469,0.0655884995507637,0.00673854447439353,0.0125786163522013,0.00539083557951483,0.00628930817610063,0.00808625336927224
"X114",0.0295652173913043,0.0231884057971014,0.150724637681159,0.063768115942029,0.0104347826086957,0.00347826086956522,0.00985507246376812,0.0110144927536232,0.0173913043478261,0.0243478260869565,0.00231884057971014,0.0359420289855072,0.253913043478261,0.00869565217391304,0.00695652173913044,0.00521739130434783,0.00231884057971014,0.063768115942029,0.0156521739130435,0.00347826086956522,0.165217391304348,0.0104347826086957,0.00753623188405797,0.0417391304347826,0.0330434782608696
"X115",0.00367816091954023,0.00528735632183908,0.123448275862069,0.0471264367816092,0.00160919540229885,0.00620689655172414,0.00942528735632184,0.00413793103448276,0.0188505747126437,0.0124137931034483,0.00275862068965517,0.00482758620689655,0.237471264367816,0.00252873563218391,0.00459770114942529,0.0363218390804598,0.0103448275862069,0.0489655172413793,0.0163218390804598,0.00298850574712644,0.387816091954023,0.000689655172413793,0.00459770114942529,0.00229885057471264,0.00528735632183908
"X116",0.00757894736842105,0.00673684210526316,0.0227368421052632,0.210526315789474,0.00421052631578947,0.00378947368421053,0.0218947368421053,0.0176842105263158,0.00505263157894737,0.00378947368421053,0.00294736842105263,0.00168421052631579,0.0905263157894737,0.00589473684210526,0.00252631578947368,0.0989473684210526,0.00884210526315789,0.264,0.0968421052631579,0.0151578947368421,0.0614736842105263,0.00463157894736842,0.00505263157894737,0.0282105263157895,0.00926315789473684
"X117",0.0108108108108108,0.0243243243243243,0.248648648648649,0.0135135135135135,0.00540540540540541,0.0189189189189189,0.0324324324324324,0.00810810810810811,0.0243243243243243,0.0351351351351351,0.0189189189189189,0.0108108108108108,0.143243243243243,0.00540540540540541,0.0135135135135135,0.0216216216216216,0.0108108108108108,0.0243243243243243,0.0351351351351351,0.0216216216216216,0.189189189189189,0.027027027027027,0.0135135135135135,0.0324324324324324,0.0108108108108108
"X118",0.00552486187845304,0.00248618784530387,0.209668508287293,0.101381215469613,0.00248618784530387,0.0121546961325967,0.0179558011049724,0.0165745856353591,0.00248618784530387,0.0505524861878453,0.00193370165745856,0.00303867403314917,0.152209944751381,0.00911602209944751,0.00497237569060773,0.0602209944751381,0.00773480662983425,0.241436464088398,0.00607734806629834,0.038121546961326,0.00994475138121547,0.0273480662983425,0.00469613259668508,0.00441988950276243,0.0074585635359116
"X119",0.00209205020920502,0.00441655044165504,0.246164574616457,0.0234774523477452,0.00395165039516504,0.0102278010227801,0.0523012552301255,0.00860065086006509,0.00581125058112506,0.00488145048814505,0.00860065086006509,0.00139470013947001,0.240585774058577,0.00511390051139005,0.00464900046490005,0.0576476057647606,0.00836820083682008,0.167364016736402,0.00325430032543003,0.0297536029753603,0.0534635053463505,0.0418410041841004,0.00488145048814505,0.0097629009762901,0.00139470013947001
"X120",0.00335775335775336,0.00488400488400488,0.00274725274725275,0.0708180708180708,0.0152625152625153,0.00335775335775336,0.00396825396825397,0.0152625152625153,0.00610500610500611,0.00427350427350427,0.00946275946275946,0.0057997557997558,0.0757020757020757,0.0195360195360195,0.000915750915750916,0.104090354090354,0.0598290598290598,0.343406593406593,0.00488400488400488,0.0442612942612943,0.119047619047619,0.00183150183150183,0.0347985347985348,0.0183150183150183,0.0280830280830281
